City_ID,City,Country,Max Temp,Current Description,Lat,Lng,Hotel Name
3546,Buraydah,SA,78.8,clear sky,26.326,43.975,فندق راحة السلام
3549,Ixtapa,MX,75.2,broken clouds,20.7,-105.2,Hotel Plaza Providencia
3551,Hobyo,SO,77.74,clear sky,5.3505,48.5268,Halane Hotel and Restaurent
3559,Rayagada,IN,77.41,clear sky,19.1667,83.4167,"Hotel Swagath, Rayagada"
3571,Moerai,PF,81.82,scattered clouds,-22.4333,-151.3333,Le Manotel
3573,Aba,NG,76.24,overcast clouds,5.1066,7.3667,Rosies Hotel Limited
3580,Tiarei,PF,87.8,broken clouds,-17.5333,-149.3333,Le Rocher de Tahiti
3582,Sao Miguel Do Araguaia,BR,76.96,moderate rain,-13.275,-50.1628,Hotel Executivo Palace
3589,Emerald,AU,81.0,clear sky,-23.5333,148.1667,The Irish Village
3594,Kirakira,SB,84.29,broken clouds,-10.4544,161.9205,SanBiz Lodge
3598,Yaan,NG,78.8,overcast clouds,7.3833,8.5667,
3600,San Patricio,US,84.2,overcast clouds,28.017,-97.5169,"Motel 6 Sinton, TX"
3606,Pandan,PH,80.24,overcast clouds,14.0453,124.1694,Bonifacio Lodge
3609,Umm Kaddadah,SD,80.13,few clouds,13.6017,26.6876,
3612,Eydhafushi,MV,82.54,broken clouds,5.1033,73.0708,Soneva Fushi
3614,Banting,MY,77.0,few clouds,2.8167,101.5,Hotel Intan Jugra
3620,Harper,LR,78.22,light rain,4.375,-7.7169,Screensaver
3622,Coxim,BR,78.76,broken clouds,-18.5067,-54.76,Hotel Avenida
3624,Sibolga,ID,75.49,overcast clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
3629,Sumenep,ID,78.53,overcast clouds,-7.0167,113.8667,OYO 3271 Homestay Pandian
3630,San Juan,AR,77.76,clear sky,-31.5375,-68.5364,Hotel Provincial
3633,Buala,SB,85.01,overcast clouds,-8.145,159.5921,Maringe Lagoon Lodge
3642,Faanui,PF,83.61,overcast clouds,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
3650,Bandarbeyla,SO,75.94,clear sky,9.4942,50.8122,JABIR HOTEL
3651,Tomatlan,MX,84.58,scattered clouds,19.9333,-105.25,Norma franco
3652,San Andres,CO,84.2,few clouds,12.5847,-81.7006,Hotel Arena Blanca
3657,Djougou,BJ,84.27,overcast clouds,9.7085,1.666,Hotel cathas
3658,Labuhan,ID,77.9,overcast clouds,-6.8844,112.2051,PT PPI Lamongan Tambak C
3663,Bowen,AU,80.6,overcast clouds,-20.0167,148.2333,Castle Motor Lodge Motel
3664,Gambela,ET,80.78,clear sky,8.25,34.5833,Solomon Debebe Hotel
3670,Cayenne,GF,81.0,scattered clouds,4.9333,-52.3333,Hôtel Le Dronmi
3671,Itarema,BR,77.74,overcast clouds,-2.9248,-39.9167,"Sea Lounge! Bar, Club & Restaurant"
3675,Sola,VU,80.92,broken clouds,-13.8833,167.55,Leumerus Bungalows
3680,Culebra,PR,82.4,broken clouds,18.303,-65.301,Palmetto Guesthouse
3683,Maningrida,AU,82.11,overcast clouds,-12.0667,134.2667,Dhukurrdji Lodge
3685,Lazaro Cardenas,MX,79.57,clear sky,17.9583,-102.2,Hotel Quinta Antigua
3690,Kahului,US,82.4,scattered clouds,20.8947,-156.47,Maui Seaside Hotel
3698,Rockhampton,AU,80.6,scattered clouds,-23.3833,150.5,Mercure Rockhampton
3702,Lebanon,US,75.2,broken clouds,36.2081,-86.2911,Hampton Inn & Suites Lebanon
3713,Katherine,AU,77.0,moderate rain,-14.4667,132.2667,Pine Tree Motel
3715,Martapura,ID,77.0,scattered clouds,-3.4167,114.85,Montana Hotel Syariah
3718,Waingapu,ID,79.2,few clouds,-9.6567,120.2641,Pondok Wisata Elim
3719,San Cristobal,VE,82.4,scattered clouds,7.7669,-72.225,Posada Villaven C.A.
3721,Anloga,GH,81.9,overcast clouds,5.7947,0.8973,Pin Drop Hotel
3722,Tanete,ID,76.82,light rain,-3.9443,119.7848,Wisma Tri Multi
3724,Makakilo City,US,80.6,light rain,21.3469,-158.0858,Marriott's Ko Olina Beach Club
3725,Sabang,ID,82.4,overcast clouds,5.8933,95.3214,Hotel Citra
3740,Keti Bandar,PK,76.95,clear sky,24.1447,67.4497,Haji laloo memon house
3742,Thinadhoo,MV,81.1,overcast clouds,0.5333,72.9333,
3745,Cabedelo,BR,75.2,light rain,-6.9811,-34.8339,Hotel Pigalle
3747,Manado,ID,75.2,few clouds,1.4869999999999999,124.8455,Aryaduta Hotel
3749,Salinopolis,BR,77.11,overcast clouds,-0.6136,-47.3561,Salinas Park Resort Maçarico AP101
3751,Kulhudhuffushi,MV,82.62,overcast clouds,6.6221,73.07,Haajy Guest House 1
3753,La Orilla,MX,79.48,clear sky,17.9833,-102.2333,Baymont by Wyndham Lazaro Cardenas
3754,Champerico,GT,87.8,scattered clouds,14.3,-91.9167,"Hotel y restaurante ""El Diamante"""
3755,Vaini,TO,75.2,moderate rain,-21.2,-175.2,Keleti Beach Resort
3756,Vaini,TO,75.2,moderate rain,-21.2,-175.2,Keleti Beach Resort
3763,Waingapu,ID,82.69,broken clouds,-9.6567,120.2641,Pondok Wisata Elim
3768,Cayenne,GF,81.0,overcast clouds,4.9333,-52.3333,Hôtel Le Dronmi
3772,Kapaa,US,80.01,few clouds,22.0752,-159.319,Sheraton Kauai Resort at Coconut Beach
3773,Hilo,US,86.0,few clouds,19.7297,-155.09,Hilo Hawaiian Hotel
3775,Isangel,VU,84.2,broken clouds,-19.55,169.2667,Volcano Sea View Tree House
3779,Avarua,CK,86.0,scattered clouds,-21.2078,-159.775,Paradise Inn
3783,Languyan,PH,77.22,overcast clouds,5.2618,120.0807,
3796,Kieta,PG,84.92,overcast clouds,-6.2167,155.6333,Uruna Bay Retreat
3799,Saint-Philippe,RE,77.0,clear sky,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
3811,Batangafo,CF,75.87,overcast clouds,7.3008,18.2833,OCHA Office
3812,Puerto Ayora,EC,79.0,light rain,-0.7393,-90.3518,Finch Bay Galapagos Hotel
3813,Repalle,IN,75.2,mist,16.0167,80.85,kakarlamudi Ravi
3821,Carnarvon,AU,75.2,few clouds,-24.8667,113.6333,Hospitality Carnarvon
3822,Bambous Virieux,MU,77.0,few clouds,-20.3428,57.7575,Casa Tia Villa
3823,Georgetown,MY,79.0,mist,5.4112,100.3354,Cititel Penang
3825,Cifuentes,CU,80.6,moderate rain,22.645,-80.0461,
3832,Saint-Georges,GD,78.8,few clouds,12.0564,-61.7485,Siesta Hotel
3835,Malindi,KE,79.16,broken clouds,-3.2175,40.1191,African House Resort
3836,Butaritari,KI,81.91,scattered clouds,3.0707,172.7902,Isles Sunset Lodge
3838,Arraial Do Cabo,BR,77.0,clear sky,-22.9661,-42.0278,Pousada Porto Praia
3841,Grand Gaube,MU,77.0,few clouds,-20.0064,57.6608,Veranda Paul et Virginie Hotel & Spa
3843,Kahului,US,82.4,scattered clouds,20.8947,-156.47,Maui Seaside Hotel
3844,Karratha,AU,86.22,clear sky,-20.7377,116.8463,ibis Styles Karratha
3854,Vila Velha,BR,78.8,broken clouds,-20.3297,-40.2925,Quality Suites Vila Velha
3870,Gizo,SB,84.88,overcast clouds,-8.103,156.8419,Imagination Island
3873,Tonekabon,IR,75.2,broken clouds,36.8163,50.8738,Hotel Sadra
3874,Tanout,NE,75.97,broken clouds,14.9709,8.8879,
3876,Rikitea,PF,79.45,clear sky,-23.1203,-134.9692,Pension Maro'i
3877,Hithadhoo,MV,83.01,broken clouds,-0.6,73.0833,Scoop Guest House
3879,Banamba,ML,83.17,scattered clouds,13.55,-7.45,Kassela de Banamba
3880,Anito,PH,79.74,broken clouds,12.4497,125.2886,The Yellow House
3887,Cockburn Town,TC,77.0,scattered clouds,21.4612,-71.1419,Osprey Beach Hotel
3892,Padang,ID,75.2,scattered clouds,-0.9492,100.3543,Mercure Padang
3900,Atuona,PF,80.62,scattered clouds,-9.8,-139.0333,Villa Enata
3902,Pathein,MM,80.2,overcast clouds,16.7833,94.7333,New Pammawaddy Hotel
3904,Ati,TD,81.88,few clouds,13.2154,18.3353,
3910,Sao Joao Da Barra,BR,76.41,clear sky,-21.6403,-41.0511,Pousada Porto De Canoas
3914,Martapura,ID,78.8,broken clouds,-3.4167,114.85,Montana Hotel Syariah
3916,Salalah,OM,77.0,few clouds,17.0151,54.0924,HAMDAN PLAZA HOTEL SALALAH
3919,Bengkulu,ID,76.64,overcast clouds,-3.8004,102.2655,Grage Hotel Bengkulu
3927,Ciudad Bolivar,VE,85.93,overcast clouds,8.1222,-63.5497,Hotel Edi
3928,Bandarbeyla,SO,75.2,clear sky,9.4942,50.8122,JABIR HOTEL
3930,Caravelas,BR,75.22,clear sky,-17.7125,-39.2481,Pousada dos Navegantes
3931,Ndioum,SN,84.2,clear sky,16.5129,-14.6471,l'hôtel samassa
3937,Yeppoon,AU,84.2,broken clouds,-23.1333,150.7333,Villa Mar Colina
3939,Bani,DO,80.01,few clouds,18.2833,-70.3333,Hospedaje Henriquez
3943,Buritama,BR,80.53,overcast clouds,-21.0661,-50.1472,Rancho Do Presidente - Buritama - SP
3952,Byron Bay,AU,80.6,clear sky,-28.65,153.6167,Backpackers Inn on the Beach
3953,Olinda,BR,78.8,scattered clouds,-8.0089,-34.8553,Hotel Albergue de Olinda
3954,Flinders,AU,79.0,scattered clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
3961,Ugoofaaru,MV,82.08,overcast clouds,5.6667,73.0,Ungoofaaru Inn
3963,Popondetta,PG,88.41,overcast clouds,-8.7537,148.2534,Timos Transit House
3964,Pyapon,MM,79.84,overcast clouds,16.2833,95.6833,Aung Naing Thu Motel
3968,Tiarei,PF,89.6,broken clouds,-17.5333,-149.3333,Le Rocher de Tahiti
3970,Benjamin Constant,BR,75.2,broken clouds,-4.3831,-70.0311,CASA AVALIADA
3971,Pemangkat,ID,77.34,overcast clouds,1.1667,108.9667,Kost H.Syamsuddin
3974,Ladario,BR,77.25,clear sky,-19.0047,-57.6017,Hotel Fazenda 4 cantos
3981,Mandapam,IN,83.1,overcast clouds,9.2833,79.1167,Tanvi Chachaa Chalet
3984,Princeton,US,77.0,clear sky,25.5384,-80.4089,American Best Inn
3993,Kavieng,PG,83.7,light rain,-2.5744,150.7967,Nusa Island Retreat
3994,Kpandae,GH,80.55,few clouds,8.4689,-0.0113,S. Amaski Guest House
3996,Bacalar,MX,82.4,scattered clouds,18.6667,-88.3833,Hotel Laguna Bacalar
3997,Guasdualito,VE,76.12,overcast clouds,7.2424,-70.7324,Hotel Cuibas
4003,Kinkala,CG,75.2,few clouds,-4.3614,14.7644,Hotel la Pepeche Kinkala
4004,San Patricio,US,78.8,clear sky,28.017,-97.5169,"Motel 6 Sinton, TX"
4006,Alugan,PH,80.51,scattered clouds,12.2188,125.4808,JM Lodge
4007,Yulara,AU,77.0,clear sky,-25.2406,130.9889,Desert Gardens Hotel - Ayers Rock Resort
4014,Harper,LR,78.04,overcast clouds,4.375,-7.7169,Screensaver
4015,Jati,PK,75.04,clear sky,24.3539,68.2671,Cafe Lala Rehan Restaurant
4020,Abeche,TD,82.49,overcast clouds,13.8292,20.8324,Assaleh Hamdan Haroune
4022,Cap Malheureux,MU,77.0,few clouds,-19.9842,57.6142,Pereybere Hotel & Spa
4023,Kattivakkam,IN,77.0,mist,13.2167,80.3167,Raj's villa
4024,Mlonggo,ID,80.6,haze,-6.5333,110.7,Asia Metal Art
4028,Mohgaon,IN,76.19,clear sky,21.65,78.7167,pushpa computer & photocopy
4029,Puerto Colombia,CO,80.6,few clouds,10.9878,-74.9547,El Hamakero De Conchi-Hostal
4032,Pangai,TO,77.0,light rain,-19.8,-174.35,Ha'apai Beach Resort
4035,Marsh Harbour,BS,75.99,clear sky,26.5412,-77.0636,Abaco Beach Resort
4037,Saint-Pierre,RE,77.0,clear sky,-21.3393,55.4781,Lindsey Hôtel
4040,Dingle,PH,82.96,overcast clouds,10.9995,122.6711,SEGAYA PROPERTY
4041,Portobelo,PA,81.0,few clouds,9.55,-79.65,Scuba Portobelo
4044,Bairiki,KI,84.2,few clouds,1.3292,172.9752,Tarawa Boutique Hotel
4046,Takoradi,GH,77.72,overcast clouds,4.8845,-1.7554,Raybow International Hotel
4050,Odienne,CI,79.09,overcast clouds,9.51,-7.5692,Oustaz Vame DIAKITE
4053,Bissau,GW,75.2,clear sky,11.8636,-15.5977,Pensão Creola
4056,Ewa Beach,US,80.6,light rain,21.3156,-158.0072,Uncle Junior Robert
4063,Nha Trang,VN,75.2,broken clouds,12.25,109.1833,Sheraton Nha Trang Hotel & Spa
4066,Mana,GF,76.39,scattered clouds,5.6592,-53.7767,LE SAMANA
4067,Kandrian,PG,84.22,overcast clouds,-6.2167,149.55,Kandrian Station
4073,Biak,ID,81.01,overcast clouds,-0.9131,122.8766,Penginapan Kim
4076,Mersing,MY,75.2,scattered clouds,2.4312,103.8405,Timotel Hotel
4083,Meulaboh,ID,77.02,broken clouds,4.1363,96.1285,Kost Pria
4084,Aquiraz,BR,80.6,few clouds,-3.9014,-38.3911,Pousada Rua Camurupim
4085,Iralaya,HN,80.6,few clouds,15.0,-83.2333,Iglesia morava renovada
4087,Kaduqli,SD,83.23,clear sky,11.0167,29.7167,فندق الله جابو
4094,Biltine,TD,82.31,overcast clouds,14.5333,20.9167,Hôtel Trois Étoiles de Biltine
4099,Sibolga,ID,77.54,overcast clouds,1.7427,98.7792,Hotel Syariah CN Darussalam
4101,Honiara,SB,85.08,overcast clouds,-9.4333,159.95,Heritage Park Hotel
4103,San Cristobal,VE,78.8,scattered clouds,7.7669,-72.225,Posada Villaven C.A.
4110,Jeremie,HT,77.07,clear sky,18.65,-74.1167,Auberge’Inn
4112,Mount Isa,AU,86.0,clear sky,-20.7333,139.5,ibis Styles Mt Isa Verona
4117,Kerema,PG,84.56,overcast clouds,-7.9631,145.7785,Frena Lodge
4118,Ixtapa,MX,75.2,broken clouds,20.7,-105.2,Hotel Plaza Providencia
4121,Katherine,AU,80.6,overcast clouds,-14.4667,132.2667,Pine Tree Motel
4122,Bosaso,SO,75.22,broken clouds,11.2842,49.1816,Red Sea Hotel
4123,Kalmunai,LK,77.88,overcast clouds,7.4167,81.8167,VS Villa
4124,Sechura,PE,76.35,overcast clouds,-5.5569,-80.8222,Hospedaje Costa Bella
4129,Martin,US,78.01,few clouds,27.0837,-80.4164,
4135,Cibinong,ID,87.01,haze,-6.4817,106.8542,Cirimekar Residence
4141,Buchanan,LR,78.17,overcast clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
4142,Vanimo,PG,85.3,overcast clouds,-2.6741,141.3028,Vahmoneh Lodge Vanimo
4143,Samarai,PG,85.39,overcast clouds,-10.6167,150.6667,Nuli Sapi
4150,Lazaro Cardenas,MX,75.76,clear sky,17.9583,-102.2,Hotel Quinta Antigua
4151,Port Blair,IN,82.33,scattered clouds,11.6667,92.75,Welcomhotel Bay Island Port Blair
4157,Del Rio,US,87.8,clear sky,29.3627,-100.8968,Holiday Inn Express & Suites del Rio
4161,Hambantota,LK,75.2,scattered clouds,6.1241,81.1185,Bungalow 63
4164,Narrabri,AU,75.0,clear sky,-30.3167,149.7833,Crossroads Hotel
4172,Bajil,YE,77.23,clear sky,15.0584,43.2851,شبكة ماكس نت MAX WIFI
4175,Kupang,ID,82.4,few clouds,-10.1667,123.5833,Hotel On The Rock by Prasanthi
4177,Faanui,PF,83.68,overcast clouds,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
4178,San Andres,CO,80.6,few clouds,12.5847,-81.7006,Hotel Arena Blanca
4179,Touros,BR,78.8,broken clouds,-5.1989,-35.4608,INN NEW HORIZON
4180,Bathsheba,BB,78.8,few clouds,13.2167,-59.5167,Atlantis Hotel
4182,Yacuiba,BO,75.92,overcast clouds,-22.038,-63.6797,Hotel Monumental
4185,Lorengau,PG,83.44,broken clouds,-2.0226,147.2712,Lorengau Harbourside Hotel
4187,Soyo,AO,78.1,overcast clouds,-6.1349,12.3689,Hotel Mpampa
4198,Tagbac,PH,80.6,scattered clouds,7.0889999999999995,125.1567,Sitio Maupot Family Resort
4205,Cuajinicuilapa,MX,76.73,clear sky,16.4667,-98.4167,Pozo S. XVI
4208,Bodden Town,KY,80.6,few clouds,19.2833,-81.25,Will T Place
4211,Dan Khun Thot,TH,80.01,clear sky,15.2085,101.7714,Sai Thong Hotel
4216,Shagamu,NG,78.53,overcast clouds,6.8432,3.6478,Remo Majestic Hotel
4220,Boa Vista,BR,75.2,moderate rain,2.8197,-60.6733,Aipana Plaza Hotel
4223,Gaoual,GN,83.21,broken clouds,11.75,-13.2,Hotel koliba
4229,Sydney,AU,78.01,clear sky,-33.8679,151.2073,The Grace Sydney
4231,Marica,BR,81.0,scattered clouds,-22.9194,-42.8186,Marica Hills
4232,Sinnamary,GF,76.73,overcast clouds,5.3833,-52.95,ALETHEIA Appartement Sinnamary
4234,Madang,PG,85.21,overcast clouds,-5.2246,145.7966,Comfort Inn Hotel
4236,Axim,GH,76.35,overcast clouds,4.8699,-2.2405,AXIM BEACH RESORT AND SPA
4237,Atar,MR,78.75,clear sky,20.5169,-13.0499,Oumou Elghoura
4245,Eravur,LK,78.67,overcast clouds,7.7733,81.6095,Farhan KING House
4247,Alofi,NU,86.0,light rain,-19.0595,-169.9187,Taloa Heights
4249,Quatre Cocos,MU,77.0,few clouds,-20.2078,57.7625,Emeraude Beach Attitude Hotel
4250,Jertih,MY,77.0,few clouds,5.7336,102.4897,One Utama Hotel
4263,Bonthe,SL,77.83,broken clouds,7.5264,-12.505,Bonthe Holiday Village
4267,Gamba,GA,75.13,overcast clouds,-2.65,10.0,
4273,Kano,NG,82.09,overcast clouds,12.0001,8.5167,Havana Guest Inn
4279,Port Moresby,PG,87.8,scattered clouds,-9.4431,147.1797,Lamana Hotel
4282,Sur,OM,75.31,clear sky,22.5667,59.5289,Sur Plaza Hotel
4284,Pocone,BR,77.13,clear sky,-16.2567,-56.6228,Hotel e Churrascaria Pantaneira
4287,San Policarpo,PH,80.78,scattered clouds,12.1791,125.5072,JM Lodge
4288,Riyadh,SA,84.2,clear sky,24.6877,46.7219,InterContinental Riyadh
4289,Batticaloa,LK,79.2,overcast clouds,7.7102,81.6924,Grand Star Guest House
4290,Denpasar,ID,82.4,few clouds,-8.65,115.2167,ASTON Denpasar Hotel & Convention Center
4293,Tabuk,PH,78.49,clear sky,17.4189,121.4443,Golden Berries Hotel and Convention
4294,Pozo Colorado,PY,79.0,clear sky,-23.4923,-58.7972,Hospedaje la Amistad
4295,Pajapita,GT,84.2,clear sky,14.7167,-92.0333,Hotel Pajapita Center
4298,Labuhan,ID,81.1,overcast clouds,-6.8844,112.2051,PT PPI Lamongan Tambak C
4299,Bauchi,NG,76.41,broken clouds,10.5,10.0,
4307,Namatanai,PG,84.6,light rain,-3.6667,152.4333,Namatanai Hotel
4309,Mareeba,AU,88.0,overcast clouds,-17.0,145.4333,Trinity Plains Tourist Park
4318,Coahuayana,MX,77.0,clear sky,18.7333,-103.6833,El rranchito michuacan de ocampos
4319,Sola,VU,87.8,overcast clouds,-13.8833,167.55,Leumerus Bungalows
4322,Ahuimanu,US,80.6,light rain,21.4447,-157.8378,Paradise Bay Resort
4332,Santa Cruz,BO,77.0,scattered clouds,-17.8,-63.1667,Aviador Hotel Boutique
4335,Hobyo,SO,77.38,few clouds,5.3505,48.5268,Halane Hotel and Restaurent
4339,Charlestown,AU,77.0,clear sky,-32.95,151.6667,Panorama Motor Inn Hotel
4341,Mackay,AU,84.2,overcast clouds,-21.15,149.2,International Lodge Motel
4344,Saint-Joseph,RE,77.0,clear sky,-21.3667,55.6167,"""Plantation Bed and Breakfast"
4355,Kendari,ID,82.8,broken clouds,-3.945,122.4989,Hotel Wixel
4356,Koumac,NC,84.72,broken clouds,-20.5667,164.2833,Le Monitel
4359,Kirakira,SB,85.03,overcast clouds,-10.4544,161.9205,SanBiz Lodge
4367,Picota,PE,77.0,few clouds,-6.9197,-76.3304,Hospedaje Vanessa
4372,Ilhabela,BR,77.45,scattered clouds,-23.7781,-45.3581,Ilha Flat Hotel
4373,Trairi,BR,76.3,overcast clouds,-3.2778,-39.2689,janelas do mar
4382,Avanigadda,IN,75.2,mist,16.0215,80.9181,AP Camping
4386,Vao,NC,76.41,few clouds,-22.6667,167.4833,Hotel Kou-Bugny
4391,Touba,CI,78.53,overcast clouds,8.2833,-7.6833,Hotel de L'Amitié Vraie
4394,Ranong,TH,75.2,clear sky,9.9658,98.6348,Tinidee Hotel@Ranong
4409,Imbituba,BR,75.2,broken clouds,-28.24,-48.6703,Praia Hotel Imbituba
4411,Matara,LK,75.96,overcast clouds,5.9485,80.5353,Amaloh Boutique Resort
4415,San Lucas,MX,87.8,clear sky,16.6,-92.7167,"Posada "" El rapidin"""
4418,Mogadishu,SO,77.76,clear sky,2.0371,45.3438,Olympic Hotel
4431,Pasighat,IN,77.38,scattered clouds,28.0667,95.3333,Siang Guest House
4438,Aden,YE,78.98,clear sky,12.7794,45.0367,Sama Emirate Hotel
4442,Cabedelo,BR,75.2,overcast clouds,-6.9811,-34.8339,Hotel Pigalle
4445,Cotonou,BJ,80.82,overcast clouds,6.3654,2.4183,Novotel Cotonou Orisha
4447,Samana,DO,77.0,few clouds,19.2056,-69.3369,The Bannister - Hotel & Yacht Club
4448,Port Macquarie,AU,81.0,clear sky,-31.4333,152.9167,Rydges Port Macquarie
4452,Tabas,IR,77.02,overcast clouds,33.5959,56.9244,شرکت معماری مهراز شایگان آراد
4453,Lodwar,KE,81.81,broken clouds,3.1191,35.5973,Turkwel Lodge
4454,Marawi,PH,80.01,overcast clouds,7.9986,124.2928,Derogongan Residence
4460,Tagusao,PH,83.61,overcast clouds,9.1924,117.8141,Toledo
4466,Ipixuna,BR,77.0,broken clouds,-1.7625,-48.8043,Casa da Oscarina
4474,Bathsheba,BB,78.8,few clouds,13.2167,-59.5167,Atlantis Hotel
4481,Villanueva,HN,86.0,few clouds,15.3167,-88.0,IGLESIA EVANGELICA DEL PRINCIPE DE PAZ
4483,Rikitea,PF,79.45,clear sky,-23.1203,-134.9692,Pension Maro'i
4485,Sarankhola,BD,79.72,clear sky,22.3082,89.7897,Md Mostafiz Mir Al Imran's House
4495,Vaini,TO,75.2,moderate rain,-21.2,-175.2,Keleti Beach Resort
4496,Kavaratti,IN,82.56,broken clouds,10.5669,72.642,Hotels in Lakshadweep Islands
4499,Saint-Philippe,RE,77.0,clear sky,-21.3585,55.7679,"Chambres d'hôte ""La Trinité"""
4500,Hithadhoo,MV,83.01,broken clouds,-0.6,73.0833,Scoop Guest House
4501,Hilo,US,86.0,few clouds,19.7297,-155.09,Hilo Hawaiian Hotel
4502,Georgetown,MY,79.0,mist,5.4112,100.3354,Cititel Penang
4503,Tabou,CI,78.03,overcast clouds,4.423,-7.3528,hotêl doufoulougou
4505,Atuona,PF,80.62,scattered clouds,-9.8,-139.0333,Villa Enata
4510,Avarua,CK,86.0,scattered clouds,-21.2078,-159.775,Paradise Inn
4514,Bambous Virieux,MU,77.0,few clouds,-20.3428,57.7575,Casa Tia Villa
4516,Gorontalo,ID,79.7,overcast clouds,0.5412,123.0595,Maqna Hotel by Prasanthi
4520,Quelimane,MZ,75.2,light rain,-17.8786,36.8883,Hotel Flamingo
4525,Puerto Ayora,EC,78.01,light rain,-0.7393,-90.3518,Finch Bay Galapagos Hotel
4527,Kapaa,US,80.01,few clouds,22.0752,-159.319,Sheraton Kauai Resort at Coconut Beach
4531,Bubaque,GW,77.43,scattered clouds,11.2833,-15.8333,"Casa Dora, Bubaque"
4534,Gizo,SB,84.88,overcast clouds,-8.103,156.8419,Imagination Island
4538,Thinadhoo,MV,82.24,overcast clouds,0.5333,72.9333,
4541,Batasan,PH,83.3,overcast clouds,12.7667,120.7833,CORDERO Beach Resort
4542,Tagusao,PH,83.61,overcast clouds,9.1924,117.8141,Toledo
4551,Kieta,PG,84.92,overcast clouds,-6.2167,155.6333,Uruna Bay Retreat
4561,Faanui,PF,83.68,overcast clouds,-16.4833,-151.75,Bora-Bora Pearl Beach Resort & Spa
4566,Flinders,AU,79.0,scattered clouds,-34.5833,150.8552,Shellharbour Resort & Conference Centre
4569,Wajir,KE,78.71,clear sky,1.7471,40.0573,Al-bustan Hotel And Restaurant.
4573,Butaritari,KI,81.91,scattered clouds,3.0707,172.7902,Isles Sunset Lodge
4575,Marabba,SD,88.36,clear sky,12.35,32.1833,
4578,Bengkulu,ID,76.64,overcast clouds,-3.8004,102.2655,Grage Hotel Bengkulu
4581,Kahului,US,82.4,scattered clouds,20.8947,-156.47,Maui Seaside Hotel
4583,Bonthe,SL,77.83,broken clouds,7.5264,-12.505,Bonthe Holiday Village
4586,Arraial Do Cabo,BR,77.0,clear sky,-22.9661,-42.0278,Pousada Porto Praia
4587,Port Hedland,AU,84.2,clear sky,-20.3167,118.5667,The Esplanade Hotel
4591,Birao,CF,82.09,overcast clouds,10.2849,22.7882,
4595,Karratha,AU,86.22,clear sky,-20.7377,116.8463,ibis Styles Karratha
4599,Buala,SB,86.76,broken clouds,-8.145,159.5921,Maringe Lagoon Lodge
4603,Tautira,PF,89.6,light rain,-17.7333,-149.15,Pension Oaoa
4604,Bandarbeyla,SO,75.2,clear sky,9.4942,50.8122,JABIR HOTEL
4611,Isangel,VU,84.2,broken clouds,-19.55,169.2667,Volcano Sea View Tree House
4618,Cockburn Town,TC,77.0,scattered clouds,21.4612,-71.1419,Osprey Beach Hotel
4619,Qeshm,IR,75.2,few clouds,26.9581,56.2719,Qeshm Kavan Hotel
4623,Bontang,ID,79.74,overcast clouds,0.1333,117.5,KOPKAR Hotel Bintang Sintuk
4626,Vila Velha,BR,78.8,broken clouds,-20.3297,-40.2925,Quality Suites Vila Velha
4628,Navotas,PH,84.99,few clouds,14.4167,121.2268,Venancio Venadas Property
4629,Kloulklubed,PW,84.2,broken clouds,7.0419,134.2556,Storyboard Beach Resort
4633,Harper,LR,78.04,overcast clouds,4.375,-7.7169,Screensaver
4635,Dingle,PH,82.96,overcast clouds,10.9995,122.6711,SEGAYA PROPERTY
4636,Matanzas,CU,78.8,few clouds,23.0411,-81.5775,hostal sueños
4644,Luanda,AO,78.8,light rain,-8.8368,13.2343,LANDU MARINEZA LUFUANDU TONI
4646,La Asuncion,VE,76.59,scattered clouds,11.0333,-63.8628,Colinas de Matasiete
4647,Kirakira,SB,85.03,overcast clouds,-10.4544,161.9205,SanBiz Lodge
4655,Niteroi,BR,81.0,scattered clouds,-22.8833,-43.1036,Guesthouse
4656,Cap Malheureux,MU,77.0,few clouds,-19.9842,57.6142,Pereybere Hotel & Spa
4657,Kralendijk,BQ,78.8,overcast clouds,12.15,-68.2667,Divi Flamingo Beach Resort & Casino
4661,Padang,ID,75.2,scattered clouds,-0.9492,100.3543,Mercure Padang
4664,Maragogi,BR,78.01,clear sky,-9.0122,-35.2225,Salinas do Maragogi All Inclusive Resort
4665,Dangriga,BZ,82.4,clear sky,16.9692,-88.2321,Chaleanor Hotel
4671,Tabas,IR,77.02,overcast clouds,33.5959,56.9244,شرکت معماری مهراز شایگان آراد
4672,Kiunga,PG,80.4,overcast clouds,-6.1219,141.2906,Airport Lodge Kiunga
4675,High Rock,BS,75.2,few clouds,26.6208,-78.2833,Hideaway Bahamas Beach Club
4678,Takoradi,GH,77.72,overcast clouds,4.8845,-1.7554,Raybow International Hotel
4679,Poum,NC,80.35,scattered clouds,-20.2333,164.0167,Gîte kajeon
4680,Sao Joao Da Barra,BR,76.41,clear sky,-21.6403,-41.0511,Pousada Porto De Canoas
4681,Buchanan,LR,78.17,overcast clouds,5.8808,-10.0467,Kamaneahn Hotel Inc
